"STATISTIC","Statistic Label","TLIST(A1)","Year","C03341V04028","Stamp Duty Event","C03722V04470","Type of Buyer","C03789V04537","Local Authority Area","UNIT","VALUE"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-148d-13a3-e055-000000000001","Laois County Council","€","34300"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-1494-13a3-e055-000000000001","Meath County Council","€","34500"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","€","28100"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","€","32000"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","€","34200"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","€","30900"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","€","39500"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","€","35600"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","€","35000"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","€","37500"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","€","35500"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","€","34400"
"CRP08C4","Median Income","2016","2016","01","Filings","140","Buyer without Mortgage","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","€","30400"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","IE0","Ireland","€","58800"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-1434-13a3-e055-000000000001","Cork City Council","€","61100"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","€","52200"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","€","41100"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","€","60000"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","€","44900"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","€","71700"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","€","98000"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","€","38100"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","€","71000"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","€","52700"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-1435-13a3-e055-000000000001","Galway City Council","€","59100"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","€","68800"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","€","49700"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","€","47900"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-1490-13a3-e055-000000000001","Longford County Council","€","37900"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-1491-13a3-e055-000000000001","Louth County Council","€","46200"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","€","53500"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","€","37100"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-148d-13a3-e055-000000000001","Laois County Council","€","46500"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-1494-13a3-e055-000000000001","Meath County Council","€","60000"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","€","38900"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","€","42800"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","€","45100"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","€","35800"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","€","70700"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","€","46200"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","€","47000"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","€","48500"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","€","47400"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","€","62500"
"CRP08C4","Median Income","2016","2016","02","Executions","-","All buyer types","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","€","45200"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","IE0","Ireland","€","71000"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-1434-13a3-e055-000000000001","Cork City Council","€","69200"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","€","62200"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","€","50100"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","€","72800"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","€","55400"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","€","79600"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","€","116300"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","€","48000"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","€","78300"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","€","63000"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-1435-13a3-e055-000000000001","Galway City Council","€","64600"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","€","77500"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","€","57300"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","€","58200"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-1490-13a3-e055-000000000001","Longford County Council","€","49700"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-1491-13a3-e055-000000000001","Louth County Council","€","55500"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","€","63900"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","€","53200"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-148d-13a3-e055-000000000001","Laois County Council","€","53700"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-1494-13a3-e055-000000000001","Meath County Council","€","67200"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","€","52600"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","€","51500"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","€","52800"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","€","54200"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","€","78100"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","€","58200"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","€","63300"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","€","61600"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","€","54800"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","€","80400"
"CRP08C4","Median Income","2016","2016","02","Executions","130","Buyer with Mortgage","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","€","55700"
"CRP08C4","Median Income","2016","2016","02","Executions","140","Buyer without Mortgage","IE0","Ireland","€","37800"
"CRP08C4","Median Income","2016","2016","02","Executions","140","Buyer without Mortgage","2ae19629-1434-13a3-e055-000000000001","Cork City Council","€","51500"
"CRP08C4","Median Income","2016","2016","02","Executions","140","Buyer without Mortgage","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","€","34700"
"CRP08C4","Median Income","2016","2016","02","Executions","140","Buyer without Mortgage","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","€","31700"
"CRP08C4","Median Income","2016","2016","02","Executions","140","Buyer without Mortgage","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","€","40300"
"CRP08C4","Median Income","2016","2016","02","Executions","140","Buyer without Mortgage","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","€","33400"
"CRP08C4","Median Income","2016","2016","02","Executions","140","Buyer without Mortgage","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","€","48900"
"CRP08C4","Median Income","2016","2016","02","Executions","140","Buyer without Mortgage","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","€","51300"
"CRP08C4","Median Income","2016","2016","02","Executions","140","Buyer without Mortgage","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","€","29800"
"CRP08C4","Median Income","2016","2016","02","Executions","140","Buyer without Mortgage","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","€","42900"
