"STATISTIC","Statistic Label","TLIST(A1)","Year","C03341V04028","Stamp Duty Event","C03721V04469","Transaction Class","C03788V04538","NUTS 3 Region","C03722V04470","Type of Buyer","UNIT","VALUE"
"CRP01C1","Volume of Sales","2017","2017","02","Executions","120","Joint transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","120","Buyer without child/children","Number","630"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","IE0","Ireland","-","All buyer types","Number","44500"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","IE0","Ireland","110","Buyer with child/children","Number","14980"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","IE0","Ireland","120","Buyer without child/children","Number","29520"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","All buyer types","Number","3100"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","110","Buyer with child/children","Number","870"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","120","Buyer without child/children","Number","2220"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","All buyer types","Number","3770"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","110","Buyer with child/children","Number","1120"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","120","Buyer without child/children","Number","2650"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","-","All buyer types","Number","3790"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","110","Buyer with child/children","Number","1220"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","120","Buyer without child/children","Number","2570"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","-","All buyer types","Number","3750"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","110","Buyer with child/children","Number","1200"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","120","Buyer without child/children","Number","2540"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","-","All buyer types","Number","6010"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","110","Buyer with child/children","Number","1910"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","120","Buyer without child/children","Number","4100"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","All buyer types","Number","14630"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","110","Buyer with child/children","Number","5180"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","120","Buyer without child/children","Number","9450"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","-","All buyer types","Number","7140"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","110","Buyer with child/children","Number","2720"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","120","Buyer without child/children","Number","4420"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","-","All buyer types","Number","2320"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","110","Buyer with child/children","Number","750"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","-","All Transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","120","Buyer without child/children","Number","1570"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","IE0","Ireland","-","All buyer types","Number","17420"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","IE0","Ireland","110","Buyer with child/children","Number","1810"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","IE0","Ireland","120","Buyer without child/children","Number","15610"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","All buyer types","Number","1530"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","110","Buyer with child/children","Number","160"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","120","Buyer without child/children","Number","1370"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","All buyer types","Number","1770"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","110","Buyer with child/children","Number","160"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","120","Buyer without child/children","Number","1610"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","-","All buyer types","Number","1710"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","110","Buyer with child/children","Number","180"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","120","Buyer without child/children","Number","1530"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","-","All buyer types","Number","1630"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","110","Buyer with child/children","Number","180"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","120","Buyer without child/children","Number","1450"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","-","All buyer types","Number","2450"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","110","Buyer with child/children","Number","250"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","120","Buyer without child/children","Number","2200"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","All buyer types","Number","5000"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","110","Buyer with child/children","Number","490"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","120","Buyer without child/children","Number","4510"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","-","All buyer types","Number","2260"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","110","Buyer with child/children","Number","270"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","120","Buyer without child/children","Number","1980"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","-","All buyer types","Number","1080"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","110","Buyer with child/children","Number","120"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","110","Sole transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","120","Buyer without child/children","Number","960"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","IE0","Ireland","-","All buyer types","Number","27080"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","IE0","Ireland","110","Buyer with child/children","Number","13170"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","IE0","Ireland","120","Buyer without child/children","Number","13910"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","All buyer types","Number","1570"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","110","Buyer with child/children","Number","710"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","120","Buyer without child/children","Number","860"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","All buyer types","Number","2000"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","110","Buyer with child/children","Number","970"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","120","Buyer without child/children","Number","1040"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","-","All buyer types","Number","2080"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","110","Buyer with child/children","Number","1040"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","120","Buyer without child/children","Number","1040"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","-","All buyer types","Number","2120"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","110","Buyer with child/children","Number","1020"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","120","Buyer without child/children","Number","1100"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","-","All buyer types","Number","3560"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","110","Buyer with child/children","Number","1660"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","120","Buyer without child/children","Number","1900"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","All buyer types","Number","9630"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","110","Buyer with child/children","Number","4690"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","120","Buyer without child/children","Number","4940"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","-","All buyer types","Number","4880"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","110","Buyer with child/children","Number","2450"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","120","Buyer without child/children","Number","2440"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","-","All buyer types","Number","1240"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","110","Buyer with child/children","Number","630"
"CRP01C1","Volume of Sales","2018","2018","01","Filings","120","Joint transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","120","Buyer without child/children","Number","610"
"CRP01C1","Volume of Sales","2018","2018","02","Executions","-","All Transactions","IE0","Ireland","-","All buyer types","Number","44400"
"CRP01C1","Volume of Sales","2018","2018","02","Executions","-","All Transactions","IE0","Ireland","110","Buyer with child/children","Number","14920"
"CRP01C1","Volume of Sales","2018","2018","02","Executions","-","All Transactions","IE0","Ireland","120","Buyer without child/children","Number","29480"
"CRP01C1","Volume of Sales","2018","2018","02","Executions","-","All Transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","All buyer types","Number","3130"
"CRP01C1","Volume of Sales","2018","2018","02","Executions","-","All Transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","110","Buyer with child/children","Number","880"
"CRP01C1","Volume of Sales","2018","2018","02","Executions","-","All Transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","120","Buyer without child/children","Number","2250"
"CRP01C1","Volume of Sales","2018","2018","02","Executions","-","All Transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","All buyer types","Number","3720"
"CRP01C1","Volume of Sales","2018","2018","02","Executions","-","All Transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","110","Buyer with child/children","Number","1110"
"CRP01C1","Volume of Sales","2018","2018","02","Executions","-","All Transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","120","Buyer without child/children","Number","2610"
